y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,AL Total Migration-US and Foreign,96,01,AL,Alabama,46312,85886,2885943
US,Total Migration-US,97,01,AL,Alabama,45835,84735,2850819
FO,Total Migration-Foreign,98,01,AL,Alabama,477,1151,35124
US,AL Total Migration-Same State,97,01,AL,Alabama,65526,126213,3575353
AL,AL Non-migrants,01,01,AL,Alabama,1617870,3382346,115299520
GA,Georgia,13,01,AL,Alabama,7762,14323,390923
FL,Florida,12,01,AL,Alabama,7246,13280,613501
TN,Tennessee,47,01,AL,Alabama,4296,7759,254097
TX,Texas,48,01,AL,Alabama,3833,7265,237354
MS,Mississippi,28,01,AL,Alabama,2606,5020,131251
NC,North Carolina,37,01,AL,Alabama,1739,3283,111502
CA,California,06,01,AL,Alabama,1401,2374,87189
VA,Virginia,51,01,AL,Alabama,1321,2631,88006
CO,Colorado,08,01,AL,Alabama,1078,1858,70548
SC,South Carolina,45,01,AL,Alabama,1007,1864,66293
LA,Louisiana,22,01,AL,Alabama,967,1819,53761
OH,Ohio,39,01,AL,Alabama,910,1675,46654
IL,Illinois,17,01,AL,Alabama,833,1414,43819
NY,New York,36,01,AL,Alabama,753,1272,49115
MI,Michigan,26,01,AL,Alabama,748,1400,35384
KY,Kentucky,21,01,AL,Alabama,748,1436,47151
IN,Indiana,18,01,AL,Alabama,673,1253,32865
WA,Washington,53,01,AL,Alabama,654,1158,38720
MO,Missouri,29,01,AL,Alabama,624,1129,31660
AZ,Arizona,04,01,AL,Alabama,564,1027,32784
PA,Pennsylvania,42,01,AL,Alabama,563,1007,33061
FR,Foreign,57,01,AL,Alabama,477,1151,35124
MD,Maryland,24,01,AL,Alabama,470,877,30287
AR,Arkansas,05,01,AL,Alabama,467,974,29135
OK,Oklahoma,40,01,AL,Alabama,395,782,21397
KS,Kansas,20,01,AL,Alabama,342,720,19974
NV,Nevada,32,01,AL,Alabama,306,583,39633
MA,Massachusetts,25,01,AL,Alabama,282,468,17238
WI,Wisconsin,55,01,AL,Alabama,279,542,13130
UT,Utah,49,01,AL,Alabama,257,496,19250
IA,Iowa,19,01,AL,Alabama,256,437,9815
NJ,New Jersey,34,01,AL,Alabama,232,378,14635
MN,Minnesota,27,01,AL,Alabama,219,361,11090
OR,Oregon,41,01,AL,Alabama,215,389,16774
NM,New Mexico,35,01,AL,Alabama,199,358,16243
HI,Hawaii,15,01,AL,Alabama,182,440,11272
AK,Alaska,02,01,AL,Alabama,159,354,9868
WV,West Virginia,54,01,AL,Alabama,151,306,8753
CT,Connecticut,09,01,AL,Alabama,132,213,7703
DC,District of Columbia,11,01,AL,Alabama,127,167,7966
ID,Idaho,16,01,AL,Alabama,123,256,6650
NE,Nebraska,31,01,AL,Alabama,105,228,6534
ME,Maine,23,01,AL,Alabama,95,191,5653
MT,Montana,30,01,AL,Alabama,93,182,5475
SD,South Dakota,46,01,AL,Alabama,85,151,4663
ND,North Dakota,38,01,AL,Alabama,72,136,3749
WY,Wyoming,56,01,AL,Alabama,69,125,3662
NH,New Hampshire,33,01,AL,Alabama,59,109,3984
DE,Delaware,10,01,AL,Alabama,57,121,5048
VT,Vermont,50,01,AL,Alabama,41,78,2131
RI,Rhode Island,44,01,AL,Alabama,40,66,3468
US+FO,AK Total Migration-US and Foreign,96,02,AK,Alaska,16506,32245,1117585
US,Total Migration-US,97,02,AK,Alaska,16160,31543,1097852
FO,Total Migration-Foreign,98,02,AK,Alaska,346,702,19734
US,AK Total Migration-Same State,97,02,AK,Alaska,6887,12604,417799
AK,AK Non-migrants,02,02,AK,Alaska,261362,527600,22099883
WA,Washington,53,02,AK,Alaska,1700,3029,114380
TX,Texas,48,02,AK,Alaska,1427,3045,113499
CA,California,06,02,AK,Alaska,1183,1996,60420
FL,Florida,12,02,AK,Alaska,973,1942,78488
AZ,Arizona,04,02,AK,Alaska,943,1704,73354
OR,Oregon,41,02,AK,Alaska,723,1231,46627
CO,Colorado,08,02,AK,Alaska,633,1158,40829
NC,North Carolina,37,02,AK,Alaska,517,1111,34469
ID,Idaho,16,02,AK,Alaska,483,950,36859
GA,Georgia,13,02,AK,Alaska,482,1094,27506
NV,Nevada,32,02,AK,Alaska,414,754,28666
VA,Virginia,51,02,AK,Alaska,394,890,25679
TN,Tennessee,47,02,AK,Alaska,348,787,24765
FR,Foreign,57,02,AK,Alaska,346,702,19734
UT,Utah,49,02,AK,Alaska,339,703,23051
MT,Montana,30,02,AK,Alaska,332,617,25924
HI,Hawaii,15,02,AK,Alaska,313,624,21798
MI,Michigan,26,02,AK,Alaska,292,605,21900
MO,Missouri,29,02,AK,Alaska,289,683,18940
NY,New York,36,02,AK,Alaska,281,469,15656
OK,Oklahoma,40,02,AK,Alaska,279,643,17670
MN,Minnesota,27,02,AK,Alaska,258,492,15492
AL,Alabama,01,02,AK,Alaska,250,550,16589
PA,Pennsylvania,42,02,AK,Alaska,246,483,15931
OH,Ohio,39,02,AK,Alaska,242,503,16878
SC,South Carolina,45,02,AK,Alaska,220,466,13823
NM,New Mexico,35,02,AK,Alaska,214,393,14999
IL,Illinois,17,02,AK,Alaska,207,382,13114
WI,Wisconsin,55,02,AK,Alaska,192,326,11717
KS,Kansas,20,02,AK,Alaska,166,372,9357
LA,Louisiana,22,02,AK,Alaska,159,364,10767
KY,Kentucky,21,02,AK,Alaska,154,340,11606
IN,Indiana,18,02,AK,Alaska,149,275,10858
AR,Arkansas,05,02,AK,Alaska,139,277,10047
MD,Maryland,24,02,AK,Alaska,139,272,9184
NJ,New Jersey,34,02,AK,Alaska,105,187,5024
IA,Iowa,19,02,AK,Alaska,104,193,6377
MA,Massachusetts,25,02,AK,Alaska,99,170,5873
WY,Wyoming,56,02,AK,Alaska,97,181,3854
MS,Mississippi,28,02,AK,Alaska,95,202,5489
NE,Nebraska,31,02,AK,Alaska,88,166,4064
SD,South Dakota,46,02,AK,Alaska,83,159,5606
ME,Maine,23,02,AK,Alaska,82,150,5190
ND,North Dakota,38,02,AK,Alaska,68,137,5708
CT,Connecticut,09,02,AK,Alaska,48,83,3219
NH,New Hampshire,33,02,AK,Alaska,48,81,3850
WV,West Virginia,54,02,AK,Alaska,46,87,2856
VT,Vermont,50,02,AK,Alaska,36,62,2808
DE,Delaware,10,02,AK,Alaska,29,73,2014
DC,District of Columbia,11,02,AK,Alaska,29,50,4079
RI,Rhode Island,44,02,AK,Alaska,23,32,997
US+FO,AZ Total Migration-US and Foreign,96,04,AZ,Arizona,102848,183341,7713826
US,Total Migration-US,97,04,AZ,Arizona,102007,181480,7664780
FO,Total Migration-Foreign,98,04,AZ,Arizona,841,1861,49046
US,AZ Total Migration-Same State,97,04,AZ,Arizona,52429,95177,2834521
AZ,AZ Non-migrants,04,04,AZ,Arizona,2557290,5151958,201684309
CA,California,06,04,AZ,Arizona,15409,25272,1046330
TX,Texas,48,04,AZ,Arizona,9955,19100,808709
FL,Florida,12,04,AZ,Arizona,5469,9754,618934
CO,Colorado,08,04,AZ,Arizona,5347,8881,397647
WA,Washington,53,04,AZ,Arizona,5244,8866,402983
NV,Nevada,32,04,AZ,Arizona,3518,6116,319919
OR,Oregon,41,04,AZ,Arizona,3238,5289,195619
UT,Utah,49,04,AZ,Arizona,3197,6758,223436
IL,Illinois,17,04,AZ,Arizona,3175,5231,238277
NM,New Mexico,35,04,AZ,Arizona,2994,5493,156886
NC,North Carolina,37,04,AZ,Arizona,2620,5120,203567
MI,Michigan,26,04,AZ,Arizona,2488,4356,163291
OH,Ohio,39,04,AZ,Arizona,2265,4012,144709
TN,Tennessee,47,04,AZ,Arizona,2145,4061,196392
GA,Georgia,13,04,AZ,Arizona,2119,4072,162657
NY,New York,36,04,AZ,Arizona,2066,3316,180055
MN,Minnesota,27,04,AZ,Arizona,2030,3397,128586
MO,Missouri,29,04,AZ,Arizona,1932,3715,117287
VA,Virginia,51,04,AZ,Arizona,1898,3502,148499
WI,Wisconsin,55,04,AZ,Arizona,1852,3132,136403
ID,Idaho,16,04,AZ,Arizona,1655,3306,122920
PA,Pennsylvania,42,04,AZ,Arizona,1636,2772,121138
IN,Indiana,18,04,AZ,Arizona,1579,2890,93744
OK,Oklahoma,40,04,AZ,Arizona,1464,2883,81996
IA,Iowa,19,04,AZ,Arizona,1240,2138,73571
SC,South Carolina,45,04,AZ,Arizona,1223,2311,86347
MT,Montana,30,04,AZ,Arizona,1112,1972,81119
KS,Kansas,20,04,AZ,Arizona,1060,1956,124466
MA,Massachusetts,25,04,AZ,Arizona,991,1526,82580
AR,Arkansas,05,04,AZ,Arizona,909,1943,57673
FR,Foreign,57,04,AZ,Arizona,841,1861,49046
KY,Kentucky,21,04,AZ,Arizona,834,1599,49447
MD,Maryland,24,04,AZ,Arizona,824,1375,54268
AL,Alabama,01,04,AZ,Arizona,819,1646,53745
NE,Nebraska,31,04,AZ,Arizona,808,1424,61025
HI,Hawaii,15,04,AZ,Arizona,795,1437,60277
NJ,New Jersey,34,04,AZ,Arizona,790,1321,58949
SD,South Dakota,46,04,AZ,Arizona,716,1343,63339
AK,Alaska,02,04,AZ,Arizona,679,1285,46427
WY,Wyoming,56,04,AZ,Arizona,556,945,73846
LA,Louisiana,22,04,AZ,Arizona,507,930,29402
ND,North Dakota,38,04,AZ,Arizona,495,909,30959
CT,Connecticut,09,04,AZ,Arizona,494,831,41254
ME,Maine,23,04,AZ,Arizona,367,654,22126
MS,Mississippi,28,04,AZ,Arizona,358,689,18043
NH,New Hampshire,33,04,AZ,Arizona,284,511,25221
WV,West Virginia,54,04,AZ,Arizona,202,390,11863
VT,Vermont,50,04,AZ,Arizona,174,296,10800
DC,District of Columbia,11,04,AZ,Arizona,169,227,13867
DE,Delaware,10,04,AZ,Arizona,154,279,12185
RI,Rhode Island,44,04,AZ,Arizona,152,249,12000
US+FO,AR Total Migration-US and Foreign,96,05,AR,Arkansas,30637,57065,1691879
US,Total Migration-US,97,05,AR,Arkansas,30432,56666,1682286
FO,Total Migration-Foreign,98,05,AR,Arkansas,205,399,9593
US,AR Total Migration-Same State,97,05,AR,Arkansas,46667,89146,2058425
AR,AR Non-migrants,05,05,AR,Arkansas,976801,2070970,68385089
TX,Texas,48,05,AR,Arkansas,6218,11637,338910
MO,Missouri,29,05,AR,Arkansas,3112,6009,146767
OK,Oklahoma,40,05,AR,Arkansas,2911,5802,115439
TN,Tennessee,47,05,AR,Arkansas,1788,3223,93922
FL,Florida,12,05,AR,Arkansas,1787,3259,163166
CA,California,06,05,AR,Arkansas,1237,2126,64829
LA,Louisiana,22,05,AR,Arkansas,998,1878,42665
GA,Georgia,13,05,AR,Arkansas,836,1560,49391
MS,Mississippi,28,05,AR,Arkansas,823,1608,40124
IL,Illinois,17,05,AR,Arkansas,757,1306,41963
CO,Colorado,08,05,AR,Arkansas,732,1277,40306
NC,North Carolina,37,05,AR,Arkansas,650,1242,46132
KS,Kansas,20,05,AR,Arkansas,618,1100,35996
AZ,Arizona,04,05,AR,Arkansas,526,958,35113
WA,Washington,53,05,AR,Arkansas,500,850,29909
AL,Alabama,01,05,AR,Arkansas,482,925,37214
VA,Virginia,51,05,AR,Arkansas,457,832,29618
OH,Ohio,39,05,AR,Arkansas,453,866,30813
MI,Michigan,26,05,AR,Arkansas,402,759,22496
IN,Indiana,18,05,AR,Arkansas,399,747,19174
IA,Iowa,19,05,AR,Arkansas,392,687,13066
KY,Kentucky,21,05,AR,Arkansas,331,696,18852
NY,New York,36,05,AR,Arkansas,311,462,13560
WI,Wisconsin,55,05,AR,Arkansas,309,564,17075
SC,South Carolina,45,05,AR,Arkansas,302,594,17817
MN,Minnesota,27,05,AR,Arkansas,263,469,14971
PA,Pennsylvania,42,05,AR,Arkansas,260,452,15166
UT,Utah,49,05,AR,Arkansas,223,459,13938
NV,Nevada,32,05,AR,Arkansas,214,399,9979
NE,Nebraska,31,05,AR,Arkansas,212,399,11958
OR,Oregon,41,05,AR,Arkansas,208,362,9559
FR,Foreign,57,05,AR,Arkansas,205,399,9593
NM,New Mexico,35,05,AR,Arkansas,193,323,9595
MD,Maryland,24,05,AR,Arkansas,185,346,11326
MA,Massachusetts,25,05,AR,Arkansas,158,257,11496
ID,Idaho,16,05,AR,Arkansas,138,263,7457
NJ,New Jersey,34,05,AR,Arkansas,132,233,11618
MT,Montana,30,05,AR,Arkansas,112,212,5633
AK,Alaska,02,05,AR,Arkansas,108,247,5485
HI,Hawaii,15,05,AR,Arkansas,90,197,4702
ND,North Dakota,38,05,AR,Arkansas,87,161,4602
WY,Wyoming,56,05,AR,Arkansas,85,155,3943
SD,South Dakota,46,05,AR,Arkansas,81,167,4871
WV,West Virginia,54,05,AR,Arkansas,74,130,3765
CT,Connecticut,09,05,AR,Arkansas,68,115,5347
DC,District of Columbia,11,05,AR,Arkansas,56,67,3194
ME,Maine,23,05,AR,Arkansas,40,68,2287
NH,New Hampshire,33,05,AR,Arkansas,36,73,1975
DE,Delaware,10,05,AR,Arkansas,32,70,2035
RI,Rhode Island,44,05,AR,Arkansas,31,49,2023
VT,Vermont,50,05,AR,Arkansas,15,26,1042
US+FO,CA Total Migration-US and Foreign,96,06,CA,California,403041,724689,50347830
US,Total Migration-US,97,06,CA,California,399436,716948,50074195
FO,Total Migration-Foreign,98,06,CA,California,3605,7741,273635
US,CA Total Migration-Same State,97,06,CA,California,558007,951147,53848903
CA,CA Non-migrants,06,06,CA,California,14672600,29296404,1515371477
TX,Texas,48,06,CA,California,52816,105434,7221838
AZ,Arizona,04,06,CA,California,35173,63097,3689374
NV,Nevada,32,06,CA,California,31386,54740,5246582
WA,Washington,53,06,CA,California,27818,46677,3752102
FL,Florida,12,06,CA,California,23117,40730,4591905
OR,Oregon,41,06,CA,California,20275,32906,1908972
CO,Colorado,08,06,CA,California,16153,26911,2237050
NY,New York,36,06,CA,California,16000,21700,2199523
ID,Idaho,16,06,CA,California,12341,26233,1611026
